ROI,average ROI size,average localizer mask size,inter-subject overlap,mean[1;1],stderr[1;1],T/F,dof,p,p-fdr
LIFGorb,370,37,1.000000,-0.063252,0.327873,-0.192917,5.000000,0.572692,0.838735
LIFG,743,74,1.000000,-0.128247,0.233758,-0.548633,5.000000,0.696572,0.838735
LMFG,462,46,1.000000,-0.200309,0.194104,-1.031969,5.000000,0.825302,0.838735
LAntTemp,1627,162,1.000000,-0.222923,0.203159,-1.097280,5.000000,0.838735,0.838735
LPostTemp,2948,294,1.000000,-0.004387,0.151877,-0.028884,5.000000,0.510963,0.838735
LAngG,644,64,1.000000,0.171101,0.297192,0.575724,5.000000,0.294871,0.838735
