ROI,average ROI size,average localizer mask size,inter-subject overlap,mean[1;1],stderr[1;1],T/F,dof,p,p-fdr
LIFGorb,370,37,1.000000,0.032330,0.123251,0.262312,5.000000,0.401773,0.602659
LIFG,743,74,1.000000,0.275112,0.312607,0.880058,5.000000,0.209555,0.419110
LMFG,462,46,1.000000,0.223572,0.201279,1.110756,5.000000,0.158606,0.419110
LAntTemp,1627,162,1.000000,-0.028010,0.096756,-0.289487,5.000000,0.608086,0.645536
LPostTemp,2948,294,1.000000,0.193475,0.157723,1.226674,5.000000,0.137277,0.419110
LAngG,644,64,1.000000,-0.118038,0.298607,-0.395294,5.000000,0.645536,0.645536
